id,query1,query2
5394,百利阿莫西林胶囊是什么药物？,阿莫西林和考拉西可以一起吃吗？
5395,阿莫西林胶囊不能和什么药一起吃？,阿莫西林和考拉西可以一起吃吗？
5396,百利阿莫西林胶囊的功效有什么？,百利阿莫西林胶囊适合什么人群服用？
5397,百利阿莫西林胶囊的功效有什么？,百利阿莫西林胶囊吃多了会怎样？
5398,百利阿莫西林胶囊适合什么人群服用？,百利阿莫西林胶囊吃多了会怎样？
5399,问一下头孢丙烯干混悬剂有没有副作用？,问一下头孢丙烯干混悬剂有哪些适应症？
5400,问一下头孢丙烯干混悬剂有没有副作用？,问一下头孢丙烯干混悬剂主要成分是什么？
5401,问一下头孢丙烯干混悬剂有哪些适应症？,问一下头孢丙烯干混悬剂主要成分是什么？
5402,小孩咳嗽老是不好总是反反复复是患了严重的疾病吗？,小孩咳嗽老是不好总是反反复复吃什么药？
5403,小孩咳嗽老是不好总是反反复复是患了严重的疾病吗？,小孩咳嗽反复要注意什么？
5404,小孩咳嗽老是不好总是反反复复吃什么药？,小孩咳嗽反复要注意什么？
5405,肺力咳和沐舒坦哪个好？,肺力咳合剂治疗小孩咳嗽效果显著吗？
5406,肺力咳和沐舒坦哪个好？,孩子上火引起咳嗽吃什么药比较好？
5407,肺力咳合剂治疗小孩咳嗽效果显著吗？,孩子上火引起咳嗽吃什么药比较好？
5408,感冒反复发烧物理降温怎么降？,肺炎会出现反复发烧的症状吗？
5409,感冒反复发烧物理降温怎么降？,肺炎一直高烧怎么办？传染吗？
5410,肺炎会出现反复发烧的症状吗？,肺炎一直高烧怎么办？传染吗？
5411,感冒咳咳该吃什么药好呢？,咳嗽还有痰是什么症状？
5412,感冒咳咳该吃什么药好呢？,咳咳有痰吐不出来吃什么药好？
5413,咳嗽还有痰是什么症状？,咳咳有痰吐不出来吃什么药好？
5414,众生丸有什么功效？,众生丸能长期使用吗？
5415,众生丸有什么功效？,众生丸可以给孩子吃吗？
5416,众生丸能长期使用吗？,众生丸可以给孩子吃吗？
5417,阿奇霉素属于头孢类吗？,我头孢类药物过敏了怎么办？
5418,阿奇霉素属于头孢类吗？,外阴脓肿，可以吃头孢消炎吗？
5419,我头孢类药物过敏了怎么办？,外阴脓肿，可以吃头孢消炎吗？
5420,复方甘草口服液对孕妇有什么影响？,复方甘草口服溶液有什么功效？
5421,复方甘草口服液对孕妇有什么影响？,复方甘草口服溶液孕妇喝有副作用吗？
5422,复方甘草口服溶液有什么功效？,复方甘草口服溶液孕妇喝有副作用吗？
5423,非洛地平缓释片波依定的功效是什么？,非洛地平缓释片波依定禁忌有哪些？
5424,非洛地平缓释片波依定的功效是什么？,非洛地平缓释片波依定的适应症是什么？
5425,非洛地平缓释片波依定禁忌有哪些？,非洛地平缓释片波依定的适应症是什么？
5426,咳嗽变异性哮喘的治疗方法哪个好？,咳嗽变异性哮喘能根治？
5427,咳嗽变异性哮喘的治疗方法哪个好？,咳嗽变异性哮喘不能吃什么？
5428,咳嗽变异性哮喘能根治？,咳嗽变异性哮喘不能吃什么？
5429,孩子咳嗽哮喘吃什么药效果好？,孩子咳嗽哮喘怎么办？
5430,孩子咳嗽哮喘吃什么药效果好？,坚持凉水洗澡可以预防哮喘嘛？
5431,孩子咳嗽哮喘怎么办？,坚持凉水洗澡可以预防哮喘嘛？
5432,过敏性哮喘咳嗽病因是什么？,过敏性鼻炎和肺炎会导致哮喘嘛？
5433,过敏性哮喘咳嗽病因是什么？,过敏性肺炎传染吗？
5434,过敏性鼻炎和肺炎会导致哮喘嘛？,过敏性肺炎传染吗？
5435,孩子哮喘的发病原因是怎样的？,孩子哮喘有什么症状？
5436,孩子哮喘的发病原因是怎样的？,小孩哮喘有什么征兆？
5437,孩子哮喘有什么症状？,小孩哮喘有什么征兆？
5438,小孩过敏性哮喘咳嗽有什么症状？,过敏性哮喘咳嗽怎么治疗？
5439,小孩过敏性哮喘咳嗽有什么症状？,过敏性哮喘咳嗽病因是什么？
5440,过敏性哮喘咳嗽怎么治疗？,过敏性哮喘咳嗽病因是什么？
5441,哮喘病发病严重吗？,哮喘比较严重，如何治疗？
5442,哮喘病发病严重吗？,哮喘病有哪些症状？
5443,哮喘比较严重，如何治疗？,哮喘病有哪些症状？
5444,宝宝哮喘是免疫力下降吗？,哮喘病情跟自身抵抗力有关吗？
5445,宝宝哮喘是免疫力下降吗？,宝宝花粉过敏，抵抗力过低吃什么药？
5446,哮喘病情跟自身抵抗力有关吗？,宝宝花粉过敏，抵抗力过低吃什么药？
5447,哮喘病发病怎么治？,哮喘病的病因是什么？
5448,哮喘病发病怎么治？,哮喘病人能吃什么药？
5449,哮喘病的病因是什么？,哮喘病人能吃什么药？
5450,阿司匹林有什么副作用？,哮喘能吃什么药？
5451,阿司匹林有什么副作用？,阿司匹林是哮喘的引起原因吗？
5452,哮喘能吃什么药？,阿司匹林是哮喘的引起原因吗？
5453,咳嗽变异性哮喘能根治？,咳嗽变异性哮喘可以吃什么？
5454,咳嗽变异性哮喘能根治？,如何诊断儿童咳嗽变异性哮喘？
5455,咳嗽变异性哮喘可以吃什么？,如何诊断儿童咳嗽变异性哮喘？
5456,颈椎疼喝颈痛片有副作用吗？,哮喘能喝颈痛片吗？
5457,颈椎疼喝颈痛片有副作用吗？,哮喘不能吃什么药？
5458,哮喘能喝颈痛片吗？,哮喘不能吃什么药？
5459,哮喘病有哪些症状？,哮喘病发病严重吗？
5460,哮喘病有哪些症状？,哮喘病发病怎么治？
5461,哮喘病发病严重吗？,哮喘病发病怎么治？
5462,喘息性支气管炎会变成哮喘吗？,什么是喘息性支气管炎？
5463,喘息性支气管炎会变成哮喘吗？,喘息性支气管炎有什么样的症状？
5464,什么是喘息性支气管炎？,喘息性支气管炎有什么样的症状？
5465,中药治疗哮喘的效果怎么样啊？,有没有什么偏方可以根治哮喘呢？
5466,中药治疗哮喘的效果怎么样啊？,哮喘好治吗？
5467,有没有什么偏方可以根治哮喘呢？,哮喘好治吗？
5468,喉咙有异物感多口水会有哮喘吗？,喉咙有异物感多口水吃什么药？
5469,喉咙有异物感多口水会有哮喘吗？,喉咙有异物感多口水是怎么回事？
5470,喉咙有异物感多口水吃什么药？,喉咙有异物感多口水是怎么回事？
5471,怎样判断患上了支气管炎？,患了支气管炎注意什么？
5472,怎样判断患上了支气管炎？,孩子患了支气管炎严重吗？
5473,患了支气管炎注意什么？,孩子患了支气管炎严重吗？
5474,哮喘的发病原因是怎样的？,哮喘病人的饮食是怎样的呢？
5475,哮喘的发病原因是怎样的？,哮喘是怎么发生的啊？
5476,哮喘病人的饮食是怎样的呢？,哮喘是怎么发生的啊？
5477,如何诊断儿童咳嗽变异性哮喘？,儿童变异性哮喘有哪些症状？
5478,如何诊断儿童咳嗽变异性哮喘？,儿童哮喘的征兆是怎样的？
5479,儿童变异性哮喘有哪些症状？,儿童哮喘的征兆是怎样的？
5480,哮喘病人在饮食上有什么要注意的？,哮喘病人能吃什么药？
5481,哮喘病人在饮食上有什么要注意的？,哮喘应该怎么预防？
5482,哮喘病人能吃什么药？,哮喘应该怎么预防？
5483,孟鲁司特钠片有什么副作用？,"哮喘,咳嗽,气喘该注意什么在饮食上？"
5484,孟鲁司特钠片有什么副作用？,孟鲁司特钠片有什么功效？
5485,"哮喘,咳嗽,气喘该注意什么在饮食上？",孟鲁司特钠片有什么功效？
5486,咳嗽会引起哮喘吗？,哮喘有哪几种？
5487,咳嗽会引起哮喘吗？,哮喘应该怎么预防？
5488,哮喘有哪几种？,哮喘应该怎么预防？
5489,过敏性肺炎传染吗？,过敏性肺炎怎么护理？
5490,过敏性肺炎传染吗？,治疗肺炎要吃什么药？
5491,过敏性肺炎怎么护理？,治疗肺炎要吃什么药？
5492,哮喘有哪几种？,哮喘有什么症状？
5493,哮喘有哪几种？,怎么预防哮喘？
5494,哮喘有什么症状？,怎么预防哮喘？
5495,哮喘有什么症状？,目前最好的哮喘药是什么？
5496,怎么预防哮喘？,目前最好的哮喘药是什么？
5497,怎么预防哮喘？,哮喘吃什么最好？
5498,目前最好的哮喘药是什么？,哮喘吃什么最好？
5499,目前最好的哮喘药是什么？,老人哮喘吃什么药最好？
5500,哮喘吃什么最好？,老人哮喘吃什么药最好？
5501,支气管炎能治好吗？,支气管炎有什么症状？
5502,支气管炎能治好吗？,治疗支气管炎要注意什么？
5503,支气管炎有什么症状？,治疗支气管炎要注意什么？
5504,支气管炎有什么症状？,如何预防支气管炎？
5505,治疗支气管炎要注意什么？,如何预防支气管炎？
5506,治疗支气管炎要注意什么？,支气管炎有什么好的饮食方法？
5507,如何预防支气管炎？,支气管炎有什么好的饮食方法？
5508,如何预防支气管炎？,支气管炎有什么病症？
5509,支气管炎有什么好的饮食方法？,支气管炎有什么病症？
5510,沙丁胺醇气雾剂怎么用？,沙丁胺醇吸入气雾剂孕妇可以用吗？
5511,沙丁胺醇气雾剂怎么用？,流酸沙丁胺醇气雾剂能吃的吗？
5512,沙丁胺醇吸入气雾剂孕妇可以用吗？,流酸沙丁胺醇气雾剂能吃的吗？
5513,沙丁胺醇吸入气雾剂孕妇可以用吗？,硫酸沙丁胺醇吸入气雾剂的注意事项是什么？
5514,流酸沙丁胺醇气雾剂能吃的吗？,硫酸沙丁胺醇吸入气雾剂的注意事项是什么？
5515,流酸沙丁胺醇气雾剂能吃的吗？,硫酸沙丁胺醇吸入气雾剂有副作用吗？
5516,硫酸沙丁胺醇吸入气雾剂的注意事项是什么？,硫酸沙丁胺醇吸入气雾剂有副作用吗？
5517,硫酸沙丁胺醇吸入气雾剂的注意事项是什么？,硫酸沙丁胺醇吸入气雾剂是治什么病的？
5518,硫酸沙丁胺醇吸入气雾剂有副作用吗？,硫酸沙丁胺醇吸入气雾剂是治什么病的？
5519,哮喘病严重吗？会引发其他疾病吗？,哮喘病情跟自身抵抗力有关吗？
5520,哮喘病严重吗？会引发其他疾病吗？,哮喘病传播途径是什么？
5521,哮喘病情跟自身抵抗力有关吗？,哮喘病传播途径是什么？
5522,小儿过敏性哮喘的症状有什么？,怎样预防小儿过敏性哮喘？
5523,小儿过敏性哮喘的症状有什么？,小儿过敏性哮喘推拿怎么做？
5524,怎样预防小儿过敏性哮喘？,小儿过敏性哮喘推拿怎么做？
5525,吸入用复方异丙托溴铵溶液的作用是什么？,吸入用复方异丙托溴铵溶液治疗什么病？
5526,吸入用复方异丙托溴铵溶液的作用是什么？,吸入用复方异丙托溴铵溶液含激素吗？
5527,吸入用复方异丙托溴铵溶液治疗什么病？,吸入用复方异丙托溴铵溶液含激素吗？
5528,怀疑支气管哮喘要怎么确诊？,支气管炎能好吗？
5529,怀疑支气管哮喘要怎么确诊？,支气管炎和哮喘有什么征兆？
5530,支气管炎能好吗？,支气管炎和哮喘有什么征兆？
5531,儿童咳嗽变异性哮喘有什么特点？,咳嗽变异性哮喘饮食禁忌是什么？
5532,儿童咳嗽变异性哮喘有什么特点？,如何诊断儿童咳嗽变异性哮喘？
5533,咳嗽变异性哮喘饮食禁忌是什么？,如何诊断儿童咳嗽变异性哮喘？
5534,哮喘病有什么症状？,哮喘病的病因是什么？
5535,哮喘病有什么症状？,咳嗽，哮喘，支气管炎用什么药？
5536,哮喘病的病因是什么？,咳嗽，哮喘，支气管炎用什么药？
5537,哮喘病有什么症状？,如何诊断儿童哮喘？
5538,阿司匹林肠溶片对有哮喘的病人有副作用吗？,阿司匹林肠溶片可以治疗什么病？
5539,阿司匹林肠溶片对有哮喘的病人有副作用吗？,阿司匹林肠溶片的注意事项是什么？
5540,阿司匹林肠溶片可以治疗什么病？,阿司匹林肠溶片的注意事项是什么？
5541,过量服用布地奈德气雾剂有什么后果？,哮喘吃布地奈德气雾剂效果好吗？
5542,过量服用布地奈德气雾剂有什么后果？,布地奈德气雾剂要注意什么？
5543,哮喘吃布地奈德气雾剂效果好吗？,布地奈德气雾剂要注意什么？
5544,咳嗽变异性哮喘是什么？,小孩咳嗽哮喘怎么回事？
5545,咳嗽变异性哮喘是什么？,以前有哮喘史，应该如何用药？
5546,小孩咳嗽哮喘怎么回事？,以前有哮喘史，应该如何用药？
5547,咳嗽并且喘，算是哮喘吗？,咳嗽变异性哮喘是什么？
5548,咳嗽并且喘，算是哮喘吗？,如何诊断儿童咳嗽变异性哮喘？
5549,咳嗽变异性哮喘是什么？,如何诊断儿童咳嗽变异性哮喘？
5550,孟鲁司特钠咀嚼片儿童可以长期吃吗？,孟鲁司特钠咀嚼片有什么副作用？
5551,孟鲁司特钠咀嚼片儿童可以长期吃吗？,孟鲁司特钠咀嚼片吃多了会怎样？
5552,孟鲁司特钠咀嚼片有什么副作用？,孟鲁司特钠咀嚼片吃多了会怎样？
5553,哮喘病有什么症状？,哮喘病的病因是什么？
5554,哮喘病有什么症状？,治疗哮喘容易吗？
5555,哮喘病的病因是什么？,治疗哮喘容易吗？
5556,过敏性哮喘是什么？,过敏性哮喘有什么症状？
5557,过敏性哮喘是什么？,过敏性哮喘传染吗？
5558,过敏性哮喘有什么症状？,过敏性哮喘传染吗？
5559,变异性哮喘是指什么？,治疗变异性哮喘有什么方法？
5560,变异性哮喘是指什么？,变异性哮喘有什么症状？
5561,治疗变异性哮喘有什么方法？,变异性哮喘有什么症状？
5562,变异性哮喘是怎么引发的？,变异性哮喘的注意事项有什么？
5563,变异性哮喘是怎么引发的？,变异性哮喘会传染吗？
5564,变异性哮喘的注意事项有什么？,变异性哮喘会传染吗？
5565,变异性哮喘的症状有哪些？,咳嗽变异性哮喘病人有什么注意事项吗？
5566,变异性哮喘的症状有哪些？,变异性哮喘可以吃什么食物？
5567,咳嗽变异性哮喘病人有什么注意事项吗？,变异性哮喘可以吃什么食物？
5568,咳嗽变异性哮喘病人有什么注意事项吗？,咳嗽变异性哮喘是什么？
5569,咳嗽变异性哮喘病人有什么注意事项吗？,咳嗽变异性哮喘症状是什么？
5570,咳嗽变异性哮喘是什么？,咳嗽变异性哮喘症状是什么？
5571,变异性哮喘的症状有哪些？,变异性哮喘病是怎么造成的？
5572,变异性哮喘的症状有哪些？,变异性哮喘的注意事项有什么？
5573,变异性哮喘病是怎么造成的？,变异性哮喘的注意事项有什么？
5574,变异性哮喘的症状有什么？,什么是变异性咳嗽哮喘？
5575,变异性哮喘的症状有什么？,变异性哮喘注意些什么？
5576,什么是变异性咳嗽哮喘？,变异性哮喘注意些什么？
5577,什么是变异性咳嗽哮喘？,检查哮喘花多少钱
5578,变异性哮喘注意些什么？,检查哮喘花多少钱
